3,daphnissov,"Jan 22, 2018 9:38 AM","Well, yes it'll take more time, but the conversion process will capture the changes to the files on the last pass at which time you can do the cutover."
4,ichayan,"Jan 22, 2018 11:06 PM",How do I break the cluster without dataloss and do the cleanup so that the p2v machine looks clean? 
,user,time,comment
0,joeraja,"Jul 12, 2019 11:49 PM","Hi Team,Im using the Dell VXRAIL.. Can any one tell, how to take backup of Vcenter appliance in Dell VXRAIL...."
1,sk84,"Jul 13, 2019 3:18 AM","At first, if you have specific VxRail questions, contact Dell EMC Hyper-Converged Support. Because only general VMware questions are answered here and HCI systems can be special in some ways. Second, it's always good to tell the people here what versions you're using, as there may be differences in how to do something depending on the version.To give you a general answer:The vCenter of VxRails is not really different from a normal vCenter. So you can make normal file based backups using the VAMI backend:File-Based Backup and Restore of vCenter Server Appliance "
,user,time,comment
0,haggisnneeps,"Jun 10, 2019 12:35 PM","Hi,We have an old system and a new systemOld is IBM v7000 with all FC hosts attached. VCenter1.oldsystem.local. mix of esxi 5.5 and 6. old hosts. vcenter 5.5New is VxRail VSAN. NewVcenter2.newsystem.local vcenter 6We would like to migrate a load of VMs off the old onto the new. We only have enterprise plus licensing for the esxi/vcenter 6We cant do shared nothing migration because of different SSO domains and licensingSince the IBM storage supports ISCSI too, we would like to create a LUN on old system and migrate VMs in batches by storage vmotion then unregister from old and register on new then storage vmotion to VSAN disksTo do this though, requires we have a LUN presented as FC to Old VCenter hosts/clusters and ALSO presented to new VCenter hosts as ISCSI LUNIs this going to casue corruption on the datastore?We would prefer, if possible, to migrate all the VMS ""Hot"" and have no downtime - is there a way to do it? We have VEEAM and VMWare Converter available"
1,daphnissov,"Jun 10, 2019 1:00 PM","We cant do shared nothing migration because of different SSO domains and licensingWell, you wouldn't be able to do this regardless if your source vCenter is at v5.5.To do this though, requires we have a LUN presented as FC to Old VCenter hosts/clusters and ALSO presented to new VCenter hosts as ISCSI LUNIs this going to casue corruption on the datastore?I've not simultaneously presented the same LUN to two separate sets of hosts via two separate block protocols. Are you sure your IBM system will even support this with ESXi? From a data integrity standpoint, VMFS is cluster aware and performs low-level locking. I would not think corruption would be an issue here.We would prefer, if possible, to migrate all the VMS ""Hot"" and have no downtime - is there a way to do it?No, that's not going to happen. Even if you used VMware Converter or a Veeam Quick Migrate, you're still going to have switchover time."
2,haggisnneeps,"Jun 10, 2019 1:20 PM","Yeah coz basically the VEEAM and Converter methods are the same as manually unregistering/re-registering?Was hoping there was maybe something we didnt know about to do this or we are missing somethingCame across an article about VSAN iscsi target service - would this allow us to migrate directly onto the VSAN instead of the in-between hop of the ""shared"" LUN?Thanks"
3,daphnissov,"Jun 10, 2019 1:23 PM","Yeah coz basically the VEEAM and Converter methods are the same as manually unregistering/re-registering?There's a lot more going on here than just that, but the quickest approach will still have you powering off and registering on your VxRail cluster.Came across an article about VSAN iscsi target service - would this allow us to migrate directly onto the VSAN instead of the in-between hop of the ""shared"" LUN?No, that's separate functionality altogether."
4,sk84,"Jun 10, 2019 1:31 PM","Came across an article about VSAN iscsi target service - would this allow us to migrate directly onto the VSAN instead of the in-between hop of the ""shared"" LUN?No, that's separate functionality altogether.In addition: It's not supported to connect a vSAN datastore to another ESXi host via iSCSI."
5,haggisnneeps,"Jun 10, 2019 1:45 PM","ok but if i am connecting a vsan host to another datastore thats ok?via iscsi on a single host in the vsan cluster - sharing 25GB nics and that datastore contains VMs that are in use on the old vcenter and those hosts connect to that datastore via FCThen once the VMs are on that shared storage, we do the unregister/and register and then storage vmotion them onto the vsan (as per the Original Post)If all thats OK then i suppose its all we gotThanks again"
6,daphnissov,"Jun 10, 2019 2:08 PM","ok but if i am connecting a vsan host to another datastore thats ok?via iscsi on a single host in the vsan cluster - sharing 25GB nics and that datastore contains VMs that are in use on the old vcenter and those hosts connect to that datastore via FCWould it technically work? Yes, it should. Is it supported by DellEMC on VxRail even as part of a migration? Dunno, that you'd definitely want to ask.But I think the more critical questions are regarding the storage situation on your IBM array:Will it work to connect to a given LUN via FCP and iSCSI simultaneously? Don't know. Probably.And is it supported? Really don't know at all.Some big question marks for you to investigate through official channels here if you want to go about this migration in a safe way."
7,haggisnneeps,"Jun 11, 2019 1:15 AM","So could we then just disconnect all these hosts from the ""old"" vcenter and connect them to the new vcenter and transfer the licenses across? Then we can just do normal vmotions?"
8,haggisnneeps,"Jun 11, 2019 4:05 AM",ok so i suppose the last loose end to tie up would be nestingCould i nest a 6.0 or 6.5 host inside a vcenter 6.7 managed VM Host environment and migrate 5.5 hosts into it?Would there even be any benefit other than everything would now be on the VxRail and we could then do other migrations at leisure?clutching here :-)
9,daphnissov,"Jun 11, 2019 4:45 AM","You can't do ""normal"" vMotions because you still wouldn't have the same storage. See my previous responses for challenges there. The other challenge even if you did is the matter of different networks. You can't join the vDS on the new vCenter side because it will be at a higher version than the 5.5 hosts can use, which means the old hosts would be on vSS. And you can't vMotion and change the port groups simultaneously because those APIs didn't exist until 6.0."
10,daphnissov,"Jun 11, 2019 4:47 AM","Could i nest a 6.0 or 6.5 host inside a vcenter 6.7 managed VM Host environment and migrate 5.5 hosts into it?I don't know what you're asking here, but it doesn't matter.We've already fleshed out all your options at this point and you've got some homework to do yourself."
11,haggisnneeps,"Jun 11, 2019 7:52 AM","Hi Thanks agai for ll your help it has been incredibly usefulIt has pushed us down a path where we think we have found a way to do this - or a couple of ways. Maybe.1) Fling seems to be able to do it and also says there is a way to do it using PowerCLI ..We will try Fling but not PowerCLI (yet)2) VEEAM can also do a quick migration ( we haven't figured out whether its a version limitation that stops us from doing a hot migration) but when it takes the VMs across, it cant automatically assign a mapped NIC to one of the port groups on the DVSwitch so there is manual intervention to get the NIC upwe can alleviate this by creating Standard vSwitches on the VxRail that will be the same as the originating Standard vSwitches but it will still be cold migration (its the community version of VEEAM - like i say i don't know if the full Enterprise version would allow a hot migration)So Fling is what we are about to try - albeit not ""supported""So we know there is no ""supported"" method of doing this. We will see if there is a ""working"" way of doing itIll let you know how it goes"
12,haggisnneeps,"Jun 11, 2019 7:58 AM","FYI presenting a LUN via FC, putting the files on there and then presenting to the other side via ISCSI didn't work very well. Didn't work at all actually.Both sides saw the disk and locked it and we had to reboot the VxRail node it was presented to via ISCSI to remove it"
13,haggisnneeps,"Jun 11, 2019 8:00 AM",And the fling in question is the cross VCenter Workload Migration Utility
14,daphnissov,"Jun 11, 2019 8:19 AM","As I said earlier, due to your old version of vCenter, the Fling will not work. PowerCLI the same. They all use the same underlying APIs and those don't exist in 5.5."
,user,time,comment
0,rainbowj,"Mar 28, 2019 3:42 AM","I failed to upgrade PSC using Vxrail because vxManager is rebooted. Then I go to PSC console to double check if is completed or not, it does not completed. So I reboot PSC again, and plan to manaully upgrade PSC via mount ISO to CD follow below steps: 1) upload patch to VSAN 2) go VC UI, and select PSC, select ""Edit settings""-&gt; CD/DVD-&gt;Datastore ISO File, and choose the patch, select ""Connected"" and ""Connect At Power on"" 3) login psc vami: HTTPS://PSC_IP:5480, ""Update"" tab-&gt;check CD, it will not display the mounted ISO Go to SSH, input ""mount /dev/cdrom /tmp/cdrom"", and list /tmp/cdrom, it can list packaged rpmIf I use same step to mount ISO patch to VCSA, and got VCSA VAMI page, it will display this patch on Update tab.Question: When Can I find some clues or logs why it does display? Any suggestion or workaround is welcomed."
1,BenediktFrenzel,"Mar 28, 2019 4:21 AM","As you pointed out that it is a vxrail System, I would highly recommend to open a Support Request with DellEMC first.-- Ben "
2,rainbowj,"Mar 29, 2019 1:20 AM","After 1 day, PSC is upgraded by itself to the new version, and I can mount another ISO again on VAMI UI. I promise I do not change anything on PSC. So I think it should be PSC issue, it is in a instable status, but UI does not show any message tell user information, which log should I check to identify this status?"
3,BenediktFrenzel,"Apr 1, 2019 4:57 AM","If you still suspect something is wrong with the PSC in your VXrail environment, I still think opening an Support Request with DellEMC is your best choice, as they do the support for VXrail."
,user,time,comment
0,TheSwitcher,"Dec 27, 2018 12:31 PM","Hello VMware community!So I have been working with vSphere and Veeam for a few years now. I recently was hired to a new organization which utilizes new technologies that I am not really familiar with - vDS and vSAN (VxRail). Basically, I have been pretty much used to a more simple environment with embedded VCSA and now working with a physical server running vCenter 6.5 update 2 on top of Windows Server 2008r2 sp1. The virtual environment is backed up by Veeam VMs.My issue is the lack of patch management for the current severs here...vCenter being one of them. I purchased a physical host license from Veeam to backup the server and my question is not regarding this. My question is the availability of vSAN and the vDS during the potential vCenter outages that may happen during the patching of this server. I have done some research on this I wanted to post this to get some input on this. Even links to KBs would be appreciated.I am no stranger to fixing things I break but proprietary equipment (VxRail) with technology I haven't worked with to much (vSAN, vDS) scares me a little.Thanks"
1,daphnissov,"Dec 27, 2018 12:38 PM","You don't have to worry about vSAN or vDS ""breaking"" if vCenter is unavailable. They continue to run if vCenter itself is down. What is more concerning is the fact that this employer continues to run vCenter not only on Windows (which is a dead end), but on a physical server. First order of business, I think, would be (after ensuring the environment is sufficiently protected) to get them upgraded to vSphere 6.7 (provided support and compatibility is verified from end-to-end) where you can migrate off the physical server to the vCenter Server Appliance (vCSA)."
2,TheSwitcher,"Dec 27, 2018 3:06 PM","I think this was a product of an upgrade where some engineers did not convey the importance to migrate off of a physical windows server or someone got a little upgrade happy and upgraded the physical server to 6.5.I do agree with you. Looking into this, there is a lot of compatibility requirements when doing this process. Updating VxRail, then vCenter, then all ESXi hosts, then witness host I assume as it is a stretched cluster. Frustrating because this was all done around July and we will have to go through a major upgrade again to get the vCenter off of a physical machine. Sigh..."
3,ChrisFD2,"Dec 27, 2018 11:45 PM","If you are upgrading to vCenter 6.7, be mindful that as of the time of this post Veeam doesn't work with Update 1.KB2784: Consistent backup failures after installing vSphere 6.7 U1 There is a workaround documented above, although I wouldn't personally upgrade in an enterprise environment until patch 4 is released (any time soon). 6.7 build 9451876 would be fine, providing everything in your environment is compatible.Please check the VMware Compatibility Guide - System Search and the VMware Product Interoperability Matrices before going ahead with any upgrade.As mentioned above the best method would be to upgrade to the vCenter appliance, it should be relatively straight forward - deploy new appliance VM, transfer settings from existing server, check everything works and then decommission the old server. Ensure you take a full backup before you start.Good luck and feel free to ask any questions."
4,sk84,"Dec 28, 2018 4:01 AM","As others have mentioned, vDS and vSAN are not affected when you patch your vCenter. They will continue to work even if the vCenter has failed. Only the management functionalities are limited in this case.However, since you are using VxRails with an external vCenter, the patch management process may be slightly different. I assume you have a VxRail Manager appliance and a VxRail web frontend with automatic upgrade process. In this case the upgrade must be done in the following steps: - Update your external vCenter via VAMI (but please check the release notes of the VxRail software what vCenter build numbers are supported for the current VxRail release).- Update your complete VxRail cluster via the update process in the VxRail Manager web frontend (this includes all server firmware updates, ESXi version, vSAN and vDS)."
,user,time,comment
0,Bruticusmaximus,"May 15, 2017 1:20 PM","How can I manage multiple Virtual Centers from one interface without Linked Mode? Like back in the Virtual Center Administrator Portal days? We seem to have a Virtual Center Sprawl issue. Horizon View? ....... you need a separate VC. VxRail? ...... another VC. Vblock? ...... another VC. Our DR site? .... another VC. With VxRail and Vblock, they won't even let us use Linked Mode or a shared PSC or anything like that. I was wondering if there's some over-arching web interface that could manage them all. Even a third party solution. When a tech needs to do something with a VM through VC, they've got to guess which VC they need to connect to. It's kind of a pain.Just basic functionality really. Reboot VM, get a console, etc. I don't need to patch hosts or do snapshots."
,user,time,comment
0,RyanC777,"Apr 16, 2019 1:49 PM","Background:My company is getting two groupings of VxRail hosts in two different locations. Both of these VxRail groups will have their own vCenter. We are building Horizon 7 on these vCenters. The big thing is that if one of the sites goes down, the other site is able to run the virtual desktops.So my question is, Is it possible to build Horizon (using Linked Clones) in such a way that allows a user to turn on a machine from either location. Is it possible to have a replication of a composer between both sites? Any info would be helpful, Thanks,Ryan"
1,vJoeG,"Apr 17, 2019 7:46 AM","Is there a reason you're going linked clones vs Instant clones?You have 2 sites, let's call them SiteA and SiteB You will install/configure Horizon in each place and create pools of VM's. Example ICPool1 (50 users) Using Cloud Pod Architecture you will link the two sites together so they are aware of each other. Then using global entitlements assign users to each pool. Then using Home Site you can ensure that users will always connect to an Instant Clone VDI in SiteA as long as the site is available. If something happens to SiteA the Cloud Pod (CPA) will check entitlements, see that users are also entitled to the pool in SiteB and direct them there for an Instant Clone VDI while you research what's happening in SiteA.Here are a couple of links for Cloud Pod Architecture that might provide some additional details.Cloud Pod Architecture Overview VMware Horizon 7 v7.5: Cloud Pod Architecture - Feature Walk-through - YouTube "
2,RyanC777,"Apr 17, 2019 7:55 AM","The reason behind Linked Clones is that we were only able to get Horizon Advanced instead of Enterprise. Therefore, we can't use Instant clones and have to use Linked clones. (Correct me if i'm wrong)Originally, we were trying to get Enterprise and that exact example setup you talked about is how we were going to build it. Is it possible to do something similar with Linked Clones? Or even a way to have failover if a pod goes down, and users able to access a version of there desktop on another pod.Thanks for the response."
3,vJoeG,"Apr 17, 2019 8:07 AM","Ah I see, yes you need Enterprise licensing for Instant clones.You can still create a setup like this using Cloud Pod, global entitlements with floating linked clone pools. This way users are not tied to any one machine then the same scenario would apply.During setup, you would just need two composer servers (one in each site) That should work well too. "
4,RyanC777,"Apr 17, 2019 8:09 AM","Awesome, thank you Joe. This is exactly what i wanted to know."
5,vJoeG,"Apr 17, 2019 8:12 AM",You're very welcome. Glad I could help!
,user,time,comment
0,RSEngineer,"Jan 8, 2019 5:54 PM","IHAC with mixed workloads with a great disparity in their desktop composition. Have some 3D CAD graphics virtual desktops and then some lower-level knowledge and task workers who do not require the same kind of CPU speed. For CAD desktops, we are talking about 6 vCPUs per desktop. And with CAD, high speed cores are needed, like 3.2Ghz, at least. High speed cores dont usually come in high quantities, so CPU is a limiting factor when it comes to consolidation ratios.That said, there will be the smaller task and knowledge worker desktops sharing the same V-Series VxRail platforms with the CAD desktops. Each type will use 2 vCPUs per desktop. That will allow me to increase the consolidation ratio more than it would be if all the desktops were the 3D CAD ones. BUT it seems like a colossal waste to have them using the 3.2 Ghz cores. Besides building a totally separate cluster for the task and knowledge worker desktops with slower CPU cores (and more of them), can they be deployed on the same cluster with the CAD desktops BUT in a way so as to use only a portion of the 3.2 Ghz cores and perhaps allow me to double up their number (or something like that) and further increase consolidation ratios?Am I making sense or talking kaka?"
1,techguy129,"Jan 9, 2019 5:10 AM","When a VM needs CPU cycles, it needs all available cores, based on its vCPU, available all at once on the host to schedule. It's not necessarily based on CPU speed. When mixing VM's with different vCPU counts on the same host, your biggest concern is the co-scheduling. You don't want contention between the VMs waiting for available CPUs. Since this is VDI, you can consolidate at a higher rate then typical server workloads. Something like 10vCPU to 1 physical core. You have to watch your CPU ready % and Co-Stop % to see if CPU is really an overallocated. With that all said...With your scenario, if you have a few CAD machines at 6vCPU and a lot of 2vCPU, you have potential to have the above conflict. As far as a waste, if it has higher Ghz then the smaller workloads will be completed faster."
2,RSEngineer,"Jan 10, 2019 4:47 AM","Hi and thanks. I cant get 10:1 overcommit because the CAD app requires high CPU speed, and because of that, the core counts are low. All I can get on VxRail V-Series are 2s/24 cores @ 3.2Ghz. With 2:1 overcommit, all I can get are 8 CAD desktops per appliance.Or a combination of a fewer (than 8) CAD desktops and a small handful of others.  I wouldnt do more tan 2:1 precisely for the reasons you mentioned above. Imagine having, say, 4:1 overcommit while still having to schedule 6 vCPUs for every workload to execute...So would it make more sense to build a separate physical cluster just for the CAD VDIs given the limitation on overall core count they impose? If I separate the normal workloads in their own cluster and use CPUs at slower speeds, then I can leverage like 6:1 overcommit (I wouldnt go higher than that to start off with), and get CPU with much higher core counts to boot, and get like 50 or more VMs on the same appliance."
,user,time,comment
0,pchapman,"Aug 22, 2018 6:26 AM","I am curious if anyone has any information on this KB article. I came across it while troubleshooting another issue, and found that it makes sense to implement on a new environment I'm building. The new environment is a VXRail 4.5.212, Horizon 7.5.1 with GRID M10 cards all using the M10-1B Profile.I enabled the feature per the article, but it broke provisioning in a spectacular fashion. I have some screenshots at home I can attach later, but I found it very odd. After disabling the feature per the article, I ended up having to manually reboot ESX hosts before instant clone provisioning would start working again.Can anyone explain what exactly this feature does to enable ""max performance mode""? I thought that setting the VM's to distribute VM's across GPU's in vSphere was all that was needed?"
,user,time,comment
0,GarTomlon,"Jun 18, 2018 7:18 AM","We have horizon view 7 running in a VXRail / VSAN environment. This is a single cluster. To assist with additional capacity until we can expand our VSAn and VXRail, we have introduced two Cisco UCS blades into this environment. We have created a new cluster for these two blades. These two blades are obviously not part of the VSAN. We have zoned two Luns to these hosts for storage. Our question is can we provision RDSH farms over to this new cluster? IF so, how would we do this? "
